ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
73265;Italy;86;6;1.5;10.0;Veneto;Prosecco;;Cantine Maschio NV Maschio dei Cavalieri Extra Dry  (Prosecco);;Glera;Cantine Maschio;
73267;Italy;86;10;1.5;15.0;Piedmont;Moscato d'Asti;;Enrico Serafino 2010  Moscato d'Asti;2010;Moscato;Enrico Serafino;2010
73270;Italy;85;10;1.4;15.0;Veneto;Prosecco;;Bottega 2010 MIllesimato Brut Il Vino dei Poeti  (Prosecco);2010;Glera;Bottega;2010
73292;Italy;87;26;1.5;40.0;Central Italy;Montefalco Sagrantino;;Bocale 2010  Montefalco Sagrantino;2010;Sagrantino;Bocale;2010
73294;Italy;87;60;1.5;90.0;Veneto;Amarone della Valpolicella Classico;;Giuseppe Campagnola 2009 Caterina Zardini Riserva  (Amarone della Valpolicella Classico);2009;Red Blend;Giuseppe Campagnola;2009
73296;Italy;87;9;1.5;14.0;Northeastern Italy;Vigneti delle Dolomiti;;Cliffhanger 2013 Estate Grown Proprietary Red Blend Red (Vigneti delle Dolomiti);2013;Red Blend;Cliffhanger;2013
73301;Italy;87;15;1.5;23.0;Central Italy;Montefalco Rosso;;Campo della Maestà 2010  Montefalco Rosso;2010;Red Blend;Campo della Maestà;2010
73302;Italy;87;26;1.5;40.0;Veneto;Amarone della Valpolicella Classico;;Cecilia Beretta 2009 Terre di Cariano Riserva  (Amarone della Valpolicella Classico);2009;Red Blend;Cecilia Beretta;2009
73310;Italy;87;16;1.5;25.0;Central Italy;Lambrusco di Modena;;Cantina della Volta 2010 Metodo Classico Brut  (Lambrusco di Modena);2010;Lambrusco di Sorbara;Cantina della Volta;2010
73354;Italy;86;10;1.5;15.0;Tuscany;Toscana;;Altadonna 2011 Vermentino (Toscana);2011;Vermentino;Altadonna;2011
73367;Italy;85;14;1.4;20.0;Tuscany;Rosso di Montalcino;;Renieri 2010  Rosso di Montalcino;2010;Sangiovese Grosso;Renieri;2010
73373;Italy;85;7;1.4;10.0;Tuscany;Toscana;;Buccia Nera 2011 Donna Patrizia White (Toscana);2011;White Blend;Buccia Nera;2011
73378;Italy;85;12;1.4;17.0;Tuscany;Chianti Classico;;Fattoria la Castellina 2009 Tommaso Bojola  (Chianti Classico);2009;Sangiovese;Fattoria la Castellina;2009
73379;Italy;85;7;1.4;10.0;Tuscany;Maremma;;Fattoria Mantellassi 2010 Il Canneto  (Maremma);2010;Sangiovese;Fattoria Mantellassi;2010
73407;Italy;89;34;1.45;50.0;Central Italy;Montepulciano d'Abruzzo;;Binomio 2006  Montepulciano d'Abruzzo;2006;Montepulciano;Binomio;2006
73409;Italy;89;6;1.45;10.0;Central Italy;Sagrantino di Montefalco;;Cantina Tudernum 2006  Sagrantino di Montefalco;2006;Sagrantino;Cantina Tudernum;2006
73413;Italy;86;8;1.5;12.0;Tuscany;Toscana;;Cecchi 2013 Bonizio Red (Toscana);2013;Red Blend;Cecchi;2013
73414;Italy;86;8;1.5;12.0;Tuscany;Toscana;;Cecchi 2013 Sangiovese (Toscana);2013;Sangiovese;Cecchi;2013
73441;Italy;89;20;1.45;30.0;Sicily & Sardinia;Sicilia;;Castellucci Miano 2015 Shiarà Catarratto (Sicilia);2015;Catarratto;Castellucci Miano;2015
73447;Italy;89;18;1.45;27.0;Southern Italy;Fiano di Avellino;;Di Meo 2015 F  (Fiano di Avellino);2015;Fiano;Di Meo;2015
73457;Italy;89;24;1.45;36.0;Sicily & Sardinia;Etna;;Tenuta delle Terre Nere 2014 Santo Spirito Bianco  (Etna);2014;Carricante;Tenuta delle Terre Nere;2014
73458;Italy;89;17;1.45;25.0;Sicily & Sardinia;Sicilia;;Tenuta di Fessina 2014 Laeneo Nerello Cappuccio (Sicilia);2014;Nerello Cappuccio;Tenuta di Fessina;2014
73459;Italy;89;23;1.45;34.0;Sicily & Sardinia;Etna;;Terrazze dell'Etna 2012 Carusu  (Etna);2012;Red Blend;Terrazze dell'Etna;2012
73501;Italy;89;15;1.45;22.0;Northeastern Italy;Collio;;Muzic 2014 White (Collio);2014;White Blend;Muzic;2014
73504;Italy;89;17;1.45;25.0;Northeastern Italy;Collio;;Primosic 2014 Gmajne Sauvignon (Collio);2014;Sauvignon;Primosic;2014
73507;Italy;89;26;1.45;39.0;Northeastern Italy;Alto Adige;;Tenuta Peter Sölva & Söhne 2014 De Silva Sauvignon (Alto Adige);2014;Sauvignon;Tenuta Peter Sölva & Söhne;2014
73513;Italy;88;20;1.5;30.0;Northeastern Italy;Collio;;Draga 2014 Pinot Grigio (Collio);2014;Pinot Grigio;Draga;2014
73515;Italy;88;15;1.5;23.0;Northeastern Italy;Collio;;Fantinel 2014 Tenuta Sant'Elena Sauvignon (Collio);2014;Sauvignon;Fantinel;2014
73516;Italy;88;12;1.5;19.0;Northeastern Italy;Collio;;Ferruccio Sgubin 2014 Pinot Grigio (Collio);2014;Pinot Grigio;Ferruccio Sgubin;2014
73520;Italy;88;30;1.5;45.0;Northeastern Italy;Alto Adige;;Girlan 2014 Flora Sauvignon (Alto Adige);2014;Sauvignon;Girlan;2014
73521;Italy;88;14;1.5;22.0;Northeastern Italy;Collio;;Gradis'ciutta 2014 Ribolla Gialla (Collio);2014;Ribolla Gialla;Gradis'ciutta;2014
73530;Italy;88;25;1.5;38.0;Tuscany;Maremma;;Terre di Talamo 2009 Vento Forte Vermentino (Maremma);2009;Vermentino;Terre di Talamo;2009
73532;Italy;88;6;1.5;10.0;Northeastern Italy;Colli Trevigiani;;Vettori 2009 Dedalo White (Colli Trevigiani);2009;White Blend;Vettori;2009
73534;Italy;88;23;1.5;35.0;Lombardy;Lugana;;Zenato 2007 Sergio Zenato  (Lugana);2007;Trebbiano di Lugana;Zenato;2007
73537;Italy;88;24;1.5;36.0;Central Italy;Controguerra;;Illuminati Dino 2007 Daniele White (Controguerra);2007;White Blend;Illuminati Dino;2007
73541;Italy;88;14;1.5;22.0;Tuscany;Toscana;;Le Buche 2009 Olivi Cantine Coreno White (Toscana);2009;White Blend;Le Buche;2009
73543;Italy;88;14;1.5;22.0;Northeastern Italy;Venezia Giulia;;Lis Neris 2009 Fiore di Campo White (Venezia Giulia);2009;White Blend;Lis Neris;2009
73546;Italy;88;17;1.5;26.0;Northeastern Italy;Alto Adige;;Nals Margreid 2010 Pinot Grigio (Alto Adige);2010;Pinot Grigio;Nals Margreid;2010
73548;Italy;88;16;1.5;25.0;Central Italy;Umbria;;Perticaia 2009 Trebbiano (Umbria);2009;Trebbiano;Perticaia;2009
73551;Italy;88;13;1.5;20.0;Tuscany;Bolgheri;;Poggio al Tesoro 2009 Solosole Vermentino (Bolgheri);2009;Vermentino;Poggio al Tesoro;2009
73556;Italy;88;10;1.5;15.0;Northeastern Italy;Alto Adige;;Tiefenbrunner 2009 Chardonnay (Alto Adige);2009;Chardonnay;Tiefenbrunner;2009
73559;Italy;88;16;1.5;25.0;Northeastern Italy;Alto Adige;;Colterenzio 2010 Prail Sauvignon (Alto Adige);2010;Sauvignon;Colterenzio;2010
73566;Italy;85;8;1.4;12.0;Tuscany;Vernaccia di San Gimignano;;Teruzzi & Puthod 2009 Rondolino  (Vernaccia di San Gimignano);2009;Vernaccia;Teruzzi & Puthod;2009
73568;Italy;85;13;1.4;19.0;Northeastern Italy;Venezia Giulia;;Attems 2009 Sauvignon (Venezia Giulia);2009;Sauvignon;Attems;2009
73570;Italy;85;10;1.4;14.0;Veneto;Veneto;;Bonotto delle Tezze 2009 Novalis Manzoni (Veneto);2009;Manzoni;Bonotto delle Tezze;2009
73573;Italy;85;8;1.4;12.0;Tuscany;Toscana;;Buccia Nera 2009 Donna Patrizia White (Toscana);2009;White Blend;Buccia Nera;2009
73582;Italy;85;7;1.4;10.0;Piedmont;Moscato d'Asti;;Veglio 2010  Moscato d'Asti;2010;Moscato;Veglio;2010
73583;Italy;85;7;1.4;10.0;Central Italy;Orvieto Classico;;La Carraia 2009  Orvieto Classico;2009;White Blend;La Carraia;2009
73587;Italy;85;7;1.4;10.0;Veneto;Veneto;;Cantine Volpi 2010 Trefili Pinot Grigio (Veneto);2010;Pinot Grigio;Cantine Volpi;2010
73588;Italy;85;11;1.4;16.0;Tuscany;Maremma;;Conte Ferdinando Guicciardini 2010 Massi di Mandorlaia Vermentino (Maremma);2010;Vermentino;Conte Ferdinando Guicciardini;2010
73589;Italy;85;7;1.4;10.0;Northeastern Italy;Venezia Giulia;;Di Lenardo 2010 Vigneto Vigne da Lis Maris Chardonnay (Venezia Giulia);2010;Chardonnay;Di Lenardo;2010
73591;Italy;89;53;1.45;77.0;Central Italy;Sagrantino di Montefalco;;Tabarrini 2009 Colle alle Macchie  (Sagrantino di Montefalco);2009;Sagrantino;Tabarrini;2009
73594;Italy;89;18;1.45;27.0;Tuscany;Toscana;;I Giusti e Zanza 2011 Belcore Red (Toscana);2011;Red Blend;I Giusti e Zanza;2011
73598;Italy;89;13;1.45;20.0;Central Italy;Montepulciano d'Abruzzo;;Cantina Tollo 2009 Riserva Aldiano  (Montepulciano d'Abruzzo);2009;Montepulciano;Cantina Tollo;2009
73605;Italy;89;34;1.45;50.0;Central Italy;Sagrantino di Montefalco;;Di Filippo 2008  Sagrantino di Montefalco;2008;Sagrantino;Di Filippo;2008
73646;Italy;89;37;1.45;55.0;Lombardy;Franciacorta;;Montenisa 2007 Conte Aimo Pinot Nero (Franciacorta);2007;Pinot Nero;Montenisa;2007
73651;Italy;89;48;1.45;70.0;Veneto;Amarone della Valpolicella Classico;;Domìni Veneti 2007 Vigneti di Jago  (Amarone della Valpolicella Classico);2007;Red Blend;Domìni Veneti;2007
73654;Italy;89;34;1.45;50.0;Veneto;Amarone della Valpolicella Classico;;Gamba 2010 Le Quare  (Amarone della Valpolicella Classico);2010;Red Blend;Gamba;2010
73660;Italy;89;37;1.45;55.0;Veneto;Amarone della Valpolicella Classico;;Monteci 2009  Amarone della Valpolicella Classico;2009;Red Blend;Monteci;2009
73661;Italy;89;27;1.45;40.0;Veneto;Amarone della Valpolicella;;Pasqua 2011  Amarone della Valpolicella;2011;Red Blend;Pasqua;2011
73664;Italy;89;8;1.45;13.0;Northeastern Italy;Trento;;Rotari NV Brut Chardonnay (Trento);;Chardonnay;Rotari;
73732;Italy;88;26;1.5;40.0;Piedmont;Monferrato;;Michele Chiarlo 2006 MonTald Albarossa (Monferrato);2006;Albarossa;Michele Chiarlo;2006
73763;Italy;89;31;1.45;45.0;Veneto;Amarone della Valpolicella;;Pasqua 2012 Black Label  (Amarone della Valpolicella);2012;Red Blend;Pasqua;2012
73791;Italy;87;8;1.5;13.0;Sicily & Sardinia;Terre Siciliane;;Tenuta Rapitalà 2013 Piano Maltese White (Terre Siciliane);2013;White Blend;Tenuta Rapitalà;2013
73792;Italy;87;32;1.5;48.0;Southern Italy;Terre del Volturno;;Terre del Principe 2012 Le Serole Pallagrello Bianco (Terre del Volturno);2012;Pallagrello Bianco;Terre del Principe;2012
73793;Italy;87;10;1.5;15.0;Sicily & Sardinia;Vittoria;;Terre di Giurfo 2013 Suliccenti Insolia (Vittoria);2013;Insolia;Terre di Giurfo;2013
73821;Italy;86;6;1.5;10.0;Veneto;Amarone della Valpolicella Classico;;Bixio 2004  Amarone della Valpolicella Classico;2004;Corvina, Rondinella, Molinara;Bixio;2004
73831;Italy;87;10;1.5;15.0;Tuscany;Chianti Rufina;;Fattoria di Grignano 2012  Chianti Rufina;2012;Red Blend;Fattoria di Grignano;2012
73833;Italy;87;11;1.5;17.0;Tuscany;Chianti Rufina;;Cantine Bellini 2012  Chianti Rufina;2012;Red Blend;Cantine Bellini;2012
73834;Italy;87;20;1.5;30.0;Tuscany;Chianti Classico;;Castelli del Grevepesa 2011 Clemente VII Riserva  (Chianti Classico);2011;Sangiovese;Castelli del Grevepesa;2011
73844;Italy;87;16;1.5;25.0;Tuscany;Chianti Colli Senesi;;Farnetella 2011 Riserva  (Chianti Colli Senesi);2011;Red Blend;Farnetella;2011
73845;Italy;87;12;1.5;19.0;Tuscany;Chianti;;Fattoria di Petrognano 2011 Meme Riserva  (Chianti);2011;Red Blend;Fattoria di Petrognano;2011
73846;Italy;87;6;1.5;9.0;Tuscany;Chianti;;Fattoria Lavacchio 2013 Puro  (Chianti);2013;Sangiovese;Fattoria Lavacchio;2013
73847;Italy;87;13;1.5;20.0;Tuscany;Chianti;;Fattoria Petriolo 2011 Riserva  (Chianti);2011;Red Blend;Fattoria Petriolo;2011
73858;Italy;87;6;1.5;10.0;Tuscany;Chianti;;Agricola Pugliano 2012 Vigna 54 Riserva  (Chianti);2012;Sangiovese;Agricola Pugliano;2012
73890;Italy;88;23;1.5;35.0;Veneto;Rosso del Veronese;;Stefano Accordini 2008 Passo Red (Rosso del Veronese);2008;Red Blend;Stefano Accordini;2008
73894;Italy;88;15;1.5;23.0;Piedmont;Barbera d'Alba;;Azienda Agricola Cogno 2008 Bricco dei Merli  (Barbera d'Alba);2008;Barbera;Azienda Agricola Cogno;2008
73899;Italy;88;6;1.5;10.0;Northeastern Italy;Trentino;;Albino Armani 2005 Foja Tonda Casetta Red (Trentino);2005;Red Blend;Albino Armani;2005
73903;Italy;88;10;1.5;15.0;Piedmont;Barbera d'Alba;;Pelassa 2007 San Pancrazio  (Barbera d'Alba);2007;Barbera;Pelassa;2007
73904;Italy;88;20;1.5;30.0;Lombardy;Franciacorta;;Ronco Calino NV Brut Sparkling (Franciacorta);;Sparkling Blend;Ronco Calino;
73905;Italy;88;23;1.5;35.0;Veneto;Rosso del Veronese;;Stefano Accordini 2007 Passo Red (Rosso del Veronese);2007;Red Blend;Stefano Accordini;2007
73906;Italy;88;23;1.5;35.0;Veneto;Piave;;Tenuta Santomè 2004 Santomè Raboso (Piave);2004;Raboso;Tenuta Santomè;2004
73913;Italy;88;6;1.5;10.0;Veneto;Veneto;;Pasqua 2007 Villa Borghetti Metodo Passimento Red (Veneto);2007;Red Blend;Pasqua;2007
73914;Italy;88;10;1.5;16.0;Veneto;Valdobbiadene Prosecco Superiore;;Canevel 2016 Extra Dry  (Valdobbiadene Prosecco Superiore);2016;Glera;Canevel;2016
73915;Italy;88;12;1.5;18.0;Veneto;Valdobbiadene Prosecco Superiore;;Case Bianche 2016 Vigna del Cuc Brut  (Valdobbiadene Prosecco Superiore);2016;Glera;Case Bianche;2016
73920;Italy;88;14;1.5;21.0;Veneto;Valdobbiadene Prosecco Superiore;;Drusian 2016 Millesimato Dry  (Valdobbiadene Prosecco Superiore);2016;Glera;Drusian;2016
73930;Italy;88;23;1.5;35.0;Veneto;Valdobbiadene Superiore di Cartizze;;Marsuret NV Dry  (Valdobbiadene Superiore di Cartizze);;Glera;Marsuret;
73939;Italy;88;23;1.5;35.0;Northeastern Italy;Collio;;Venica & Venica 2015 Pètris Malvar (Collio);2015;Malvar;Venica & Venica;2015
73940;Italy;88;29;1.5;44.0;Veneto;Recioto di Soave;;Villa Canestrari 2011 Alesium  (Recioto di Soave);2011;White Blend;Villa Canestrari;2011
74008;Italy;89;8;1.45;13.0;Piedmont;Barbera d'Asti;;Vinchio-Vaglio Serra 2015  Barbera d'Asti;2015;Barbera;Vinchio-Vaglio Serra;2015
74015;Italy;89;24;1.45;35.0;Piedmont;Barbaresco;;Nada Giuseppe 2014 Casot  (Barbaresco);2014;Nebbiolo;Nada Giuseppe;2014
74024;Italy;89;8;1.45;12.0;Central Italy;Lambrusco Grasparossa di Castelvetro;;Zanasi NV Tradizione  (Lambrusco Grasparossa di Castelvetro);;Lambrusco Grasparossa;Zanasi;
74025;Italy;89;6;1.45;10.0;Piedmont;Barbaresco;;Adriano Marco & Vittorio 2012 Basarin Riserva  (Barbaresco);2012;Nebbiolo;Adriano Marco & Vittorio;2012
74028;Italy;89;31;1.45;45.0;Piedmont;Barbaresco;;Cantina del Pino 2013 Gallina  (Barbaresco);2013;Nebbiolo;Cantina del Pino;2013
74032;Italy;89;31;1.45;46.0;Piedmont;Barbaresco;;Dante Rivetti 2014 Bric' Micca  (Barbaresco);2014;Nebbiolo;Dante Rivetti;2014
74116;Italy;86;6;1.5;10.0;Piedmont;Barbera d'Alba;;Mauro Veglio 2010  Barbera d'Alba;2010;Barbera;Mauro Veglio;2010
74148;Italy;89;11;1.45;16.0;Tuscany;Morellino di Scansano;;Fattoria Mantellassi 2011 San Giuseppe  (Morellino di Scansano);2011;Red Blend;Fattoria Mantellassi;2011
74150;Italy;89;27;1.45;40.0;Tuscany;Chianti Classico;;Fietri 2009 Riserva  (Chianti Classico);2009;Red Blend;Fietri;2009
74154;Italy;89;10;1.45;15.0;Tuscany;Morellino di Scansano;;Morisfarms 2012 Moris  (Morellino di Scansano);2012;Red Blend;Morisfarms;2012
74162;Italy;89;28;1.45;42.0;Tuscany;Chianti Classico;;Setriolo 2009 Riserva  (Chianti Classico);2009;Red Blend;Setriolo;2009
74167;Italy;89;13;1.45;20.0;Tuscany;Morellino di Scansano;;Fattoria di Magliano 2012 Heba  (Morellino di Scansano);2012;Red Blend;Fattoria di Magliano;2012
74176;Italy;89;17;1.45;25.0;Tuscany;Morellino di Scansano;;Val delle Rose 2010 Riserva  (Morellino di Scansano);2010;Red Blend;Val delle Rose;2010
74178;Italy;87;12;1.5;18.0;Veneto;Valpolicella Ripasso Valpantena;;Bertani 2009 Secco Bertani  (Valpolicella Ripasso Valpantena);2009;Corvina, Rondinella, Molinara;Bertani;2009
74189;Italy;87;9;1.5;14.0;Veneto;Valpolicella Classico Superiore;;Sartori 2007 Vigneti di Montegradella  (Valpolicella Classico Superiore);2007;Corvina, Rondinella, Molinara;Sartori;2007
74190;Italy;87;13;1.5;20.0;Veneto;Valpolicella Classico Superiore Ripasso;;Stefano Accordini 2009 Acinatico  (Valpolicella Classico Superiore Ripasso);2009;Corvina, Rondinella, Molinara;Stefano Accordini;2009
74196;Italy;87;10;1.5;15.0;Veneto;Valpolicella;;Allegrini 2010  Valpolicella;2010;Corvina, Rondinella, Molinara;Allegrini;2010
74198;Italy;89;6;1.45;10.0;Tuscany;Chianti Classico;;Banfi 2013 Fonte alla Selva Gran Selezione  (Chianti Classico);2013;Red Blend;Banfi;2013
74202;Italy;89;17;1.45;25.0;Tuscany;Chianti Classico;;Castello di Cacchiano 2011  Chianti Classico;2011;Red Blend;Castello di Cacchiano;2011
74209;Italy;89;14;1.45;21.0;Tuscany;Chianti Classico;;Eredi Enzo Raspi 2013 Bandini Villa Pomona  (Chianti Classico);2013;Sangiovese;Eredi Enzo Raspi;2013
74216;Italy;89;31;1.45;45.0;Tuscany;Chianti Classico;;Vecchie Terre di Montefili 2011 Riserva  (Chianti Classico);2011;Red Blend;Vecchie Terre di Montefili;2011
74220;Italy;89;17;1.45;25.0;Tuscany;Chianti Classico;;Bibbiano 2013 Montornello Riserva  (Chianti Classico);2013;Sangiovese;Bibbiano;2013
74223;Italy;89;31;1.45;45.0;Tuscany;Chianti Classico;;Castelli del Grevepesa 2011 Castello di Bibbione Gran Selezione  (Chianti Classico);2011;Sangiovese;Castelli del Grevepesa;2011
74227;Italy;89;51;1.45;74.0;Tuscany;Brunello di Montalcino;;Celestino Pecci 2011  Brunello di Montalcino;2011;Sangiovese;Celestino Pecci;2011
74263;Italy;86;10;1.5;15.0;Piedmont;Gavi;;Ricossa 2007  Gavi;2007;Cortese;Ricossa;2007
74264;Italy;;;;;;;;;;;;
74269;Italy;86;16;1.5;25.0;Piedmont;Barbera d'Alba;;Boroli 2006 Quattro Fratelli  (Barbera d'Alba);2006;Barbera;Boroli;2006
74270;Italy;86;12;1.5;18.0;Piedmont;Dolcetto d'Alba;;Poderi Colla 2006 Pian Balbo  (Dolcetto d'Alba);2006;Dolcetto;Poderi Colla;2006
74308;Italy;89;20;1.45;30.0;Sicily & Sardinia;Isola dei Nuraghi;;Pala 2009 Essentija Bovale (Isola dei Nuraghi);2009;Bovale;Pala;2009
74312;Italy;89;13;1.45;20.0;Southern Italy;Fiano di Avellino;;Feudi di San Gregorio 2011  Fiano di Avellino;2011;Fiano;Feudi di San Gregorio;2011
74315;Italy;89;22;1.45;32.0;Southern Italy;Taurasi;;Terredora 2007 Fatica Contadina  (Taurasi);2007;Aglianico;Terredora;2007
74371;Italy;88;6;1.5;10.0;Piedmont;Barbera d'Alba;;Luigi Voghera 2011 Vigna Basarin  (Barbera d'Alba);2011;Barbera;Luigi Voghera;2011
74372;Italy;88;6;1.5;10.0;Piedmont;Barolo;;Luigino Grimaldi 2011 San Biagio  (Barolo);2011;Nebbiolo;Luigino Grimaldi;2011
74379;Italy;88;22;1.5;34.0;Piedmont;Barbera d'Alba Superiore;;La Fusina 2012 La Castella  (Barbera d'Alba Superiore);2012;Barbera;La Fusina;2012
74383;Italy;88;13;1.5;20.0;Piedmont;Barbera d'Asti Superiore;;Rinaldi 2012 La Bricca  (Barbera d'Asti Superiore);2012;Barbera;Rinaldi;2012
74385;Italy;88;6;1.5;10.0;Piedmont;Roero;;Matteo Correggia 2012  Roero;2012;Nebbiolo;Matteo Correggia;2012
74400;Italy;87;11;1.5;17.0;Northeastern Italy;Alto Adige;;Egger-Ramer 2013 Reiesegger St. Magdalener Classico Red (Alto Adige);2013;Red Blend;Egger-Ramer;2013
74409;Italy;87;16;1.5;25.0;Northeastern Italy;Delle Venezie;;Livio Felluga 2013 Vertigo Bianco White (Delle Venezie);2013;White Blend;Livio Felluga;2013
74411;Italy;87;14;1.5;22.0;Northeastern Italy;Isonzo del Friuli;;Masut da Rive 2013 Chardonnay (Isonzo del Friuli);2013;Chardonnay;Masut da Rive;2013
74415;Italy;87;10;1.5;16.0;Northeastern Italy;Friuli Grave;;Piera Martellozzo 2013 Terre Magre Traminer (Friuli Grave);2013;Traminer;Piera Martellozzo;2013
74421;Italy;87;15;1.5;23.0;Northeastern Italy;Friuli Isonzo;;Tenuta Luisa 2013 Pinot Grigio (Friuli Isonzo);2013;Pinot Grigio;Tenuta Luisa;2013
74427;Italy;86;9;1.5;14.0;Central Italy;Umbria;;Arnaldo Caprai 2009 Anima Umbra Grechetto (Umbria);2009;Grechetto;Arnaldo Caprai;2009
74428;Italy;86;8;1.5;13.0;Piedmont;Gavi;;Bersano 2010  Gavi;2010;Cortese;Bersano;2010
74431;Italy;86;9;1.5;14.0;Veneto;Veneto;;Cescon Italo Storia e Vini 2010 Il Tralcetto Pinot Grigio (Veneto);2010;Pinot Grigio;Cescon Italo Storia e Vini;2010
74433;Italy;86;10;1.5;15.0;Northeastern Italy;Delle Venezie;;La Viarte 2010 Incò White (Delle Venezie);2010;White Blend;La Viarte;2010
74440;Italy;86;9;1.5;14.0;Northeastern Italy;Friuli Grave;;San Simone 2010 Prestige Pinot Grigio (Friuli Grave);2010;Pinot Grigio;San Simone;2010
74441;Italy;86;10;1.5;16.0;Northeastern Italy;Friuli Grave;;Sequals 2010 Sauvignon (Friuli Grave);2010;Sauvignon;Sequals;2010
74442;Italy;86;12;1.5;18.0;Central Italy;Offida Pecorino;;Tenuta Cocci Grifoni 2009 Colle Vecchio  (Offida Pecorino);2009;Pecorino;Tenuta Cocci Grifoni;2009
74443;Italy;86;8;1.5;13.0;Northeastern Italy;Alto Adige;;Tramin 2010 Chardonnay (Alto Adige);2010;Chardonnay;Tramin;2010
74447;Italy;86;13;1.5;20.0;Northeastern Italy;Alto Adige;;Erste Neue 2009 Puntay Gewürztraminer (Alto Adige);2009;Gewürztraminer;Erste Neue;2009
74449;Italy;86;12;1.5;18.0;Northeastern Italy;Colli Orientali del Friuli;;Gigante 2010 Ribolla Gialla (Colli Orientali del Friuli);2010;Ribolla Gialla;Gigante;2010
74452;Italy;86;12;1.5;19.0;Northeastern Italy;Venezia Giulia;;Attems 2010 Pinot Grigio (Venezia Giulia);2010;Pinot Grigio;Attems;2010
74455;Italy;86;10;1.5;15.0;Southern Italy;Salento;;Vigne & Vini 2010 Moi Verdeca (Salento);2010;Verdeca;Vigne & Vini;2010
74503;Italy;89;25;1.45;37.0;Piedmont;Barbaresco;;Luca Bosio 2014  Barbaresco;2014;Nebbiolo;Luca Bosio;2014
74504;Italy;89;17;1.45;25.0;Piedmont;Dolcetto d'Alba;;Marcarini 2016 Fontanazza  (Dolcetto d'Alba);2016;Dolcetto;Marcarini;2016
74511;Italy;89;62;1.45;91.0;Piedmont;Barolo;;Prunotto 2012 Bussia  (Barolo);2012;Nebbiolo;Prunotto;2012
74515;Italy;89;28;1.45;42.0;Sicily & Sardinia;Sicilia;;Feudo Montoni 2012 Vrucara Nero d'Avola (Sicilia);2012;Nero d'Avola;Feudo Montoni;2012
74529;Italy;89;27;1.45;40.0;Tuscany;Toscana;;Elisabetta 1998 Le Marze Red (Toscana);1998;Bordeaux-style Red Blend;Elisabetta;1998
74534;Italy;89;19;1.45;28.0;Tuscany;Toscana;;Lucente 1998 Sangiovese (Toscana);1998;Sangiovese;Lucente;1998
74537;Italy;;;;;;;;;;;;
74541;Italy;89;16;1.45;24.0;Tuscany;Toscana;;I Giusti e Zanza 1999 Belcore Sangiovese (Toscana);1999;Sangiovese;I Giusti e Zanza;1999
74542;Italy;89;28;1.45;41.0;Tuscany;Sant'Antimo;;Castello Banfi 1998 Tavernelle Cabernet Sauvignon (Sant'Antimo);1998;Cabernet Sauvignon;Castello Banfi;1998
74543;Italy;89;6;1.45;10.0;Tuscany;Brunello di Montalcino;;Castiglion del Bosco 1997  Brunello di Montalcino;1997;Sangiovese;Castiglion del Bosco;1997
74569;Italy;88;14;1.5;22.0;Northeastern Italy;Alto Adige;;Kellerei Kaltern Caldaro 2007 Vial Pinot Bianco (Alto Adige);2007;Pinot Bianco;Kellerei Kaltern Caldaro;2007
74573;Italy;88;19;1.5;29.0;Tuscany;Chianti Classico;;Rocca delle Macìe 2005 Riserva di Fizzano  (Chianti Classico);2005;Sangiovese;Rocca delle Macìe;2005
74574;Italy;88;30;1.5;45.0;Tuscany;Brunello di Montalcino;;SassodiSole 2003  Brunello di Montalcino;2003;Sangiovese Grosso;SassodiSole;2003
74575;Italy;88;10;1.5;16.0;Sicily & Sardinia;Sicilia;;Spadina 2006 Una Viola Signature Syrah (Sicilia);2006;Syrah;Spadina;2006
74576;Italy;88;6;1.5;10.0;Tuscany;Brunello di Montalcino;;Talenti 2003  Brunello di Montalcino;2003;Sangiovese Grosso;Talenti;2003
74578;Italy;88;26;1.5;39.0;Sicily & Sardinia;Sicilia;;Palari 2005 Rosso del Soprano Red (Sicilia);2005;Red Blend;Palari;2005
74579;Italy;88;10;1.5;16.0;Sicily & Sardinia;Sicilia;;Principi di Spadafora 2005 Don Pietro Red (Sicilia);2005;Cabernet Blend;Principi di Spadafora;2005
74580;Italy;88;16;1.5;24.0;Northeastern Italy;Collio;;Russiz Superiore 2007 Friulano (Collio);2007;Friulano;Russiz Superiore;2007
74584;Italy;88;40;1.5;60.0;Tuscany;Vino Nobile di Montepulciano;;Tenuta Valdipiatta 2003 Vigna d'Alfiero  (Vino Nobile di Montepulciano);2003;Prugnolo Gentile;Tenuta Valdipiatta;2003
74657;Italy;87;41;1.5;62.0;Piedmont;Barolo;;Ciabot Berton 2011 Roggeri  (Barolo);2011;Nebbiolo;Ciabot Berton;2011
74660;Italy;87;18;1.5;28.0;Central Italy;Umbria;;Decugnano dei Barbi 2014 Maris Chardonnay (Umbria);2014;Chardonnay;Decugnano dei Barbi;2014
74668;Italy;87;52;1.5;78.0;Piedmont;Barolo;;Cascina Bruciata 2012 Cannubi Muscatel  (Barolo);2012;Nebbiolo;Cascina Bruciata;2012
74673;Italy;87;10;1.5;15.0;Central Italy;Orvieto;;Argillae 2015  Orvieto;2015;White Blend;Argillae;2015
